year,state,country,shape,duration,latitude,longtitude
2011,Florida,us,light,3600,27.0591667,-80.1366667
2011,Alaska,us,sphere,3600,64.8377778,-147.7163889
2011,California,us,other,30,37.7250000,-122.1550000
2011,Florida,us,changing,1800,27.4986111,-82.5750000
2011,Florida,us,changing,300,27.4986111,-82.5750000
2011,Arizona,us,unknown,900,33.4483333,-112.0733333
2011,California,us,oval,2,38.5788889,-122.5786111
2011,Utah,us,light,180,40.5308333,-112.2975000
2011,Maryland,us,light,3,39.1530556,-77.0672222
2011,Massachusetts,us,unknown,120,41.9902778,-70.9755556
2011,Virginia,us,oval,10,36.5925000,-78.6163889
2011,Washington,us,fireball,20,47.6419444,-122.0791667
2011,Pennsylvania,us,unknown,120,41.4927778,-75.7000000
2011,Maryland,us,sphere,120,39.2719444,-76.7322222
2011,Missouri,us,triangle,90,38.6272222,-90.1977778
2011,Colorado,us,other,300,39.0638889,-108.5500000
2011,Pennsylvania,us,other,15,40.1741667,-75.1072222
2011,Florida,us,oval,180,28.0338889,-82.6652778
2011,Washington,us,formation,90,47.1041667,-122.4333333
2011,Utah,us,fireball,600,40.5000000,-111.9500000
2011,California,us,triangle,300,33.6694444,-117.8222222
2011,Pennsylvania,us,formation,30,40.2258333,-76.3027778
2011,Louisiana,us,light,600,30.4547222,-90.5419444
2011,Florida,us,changing,900,26.9758333,-82.0908333
2011,Pennsylvania,us,other,60,40.2066667,-75.1000000
2011,Pennsylvania,us,circle,1500,40.1550000,-74.8291667
2011,Maryland,us,circle,600,39.1433333,-77.2016667
2011,Idaho,us,light,1500,43.6136111,-116.2025000
2011,New York,us,fireball,900,40.7141667,-74.0063889
2011,New Mexico,us,circle,180,35.2333333,-106.6638889
2011,Idaho,us,circle,1800,43.6136111,-116.2025000
2011,Colorado,us,circle,300,39.6133333,-105.0161111
2011,Florida,us,fireball,900,30.4211111,-87.2169444
2011,Florida,us,fireball,300,26.5250000,-80.0666667
2011,Washington,us,light,900,47.6816667,-122.2075000
2011,West Virginia,us,changing,120,37.7988889,-82.2869444
2011,Arizona,us,other,900,33.4483333,-112.0733333
2011,Colorado,us,light,20,38.6822222,-104.7002778
2011,New York,us,circle,180,40.8175000,-73.0005556
2012,Tennessee,us,unknown,300,35.7719444,-87.7838889
2012,Texas,us,unknown,180,30.1313889,-94.0152778
2012,Oregon,us,circle,180,44.9430556,-123.0338889
2012,Illinois,us,triangle,480,42.2125000,-88.1525000
2012,Florida,us,sphere,120,27.6383333,-80.3975000
2012,Maine,us,light,300,44.0547222,-70.7133333
2012,Connecticut,us,fireball,120,41.3855556,-72.4361111
2012,Massachusetts,us,light,2700,42.5875000,-72.6000000
2012,Florida,us,fireball,240,27.1972222,-80.2530556
2012,Vermont,us,circle,300,44.3377778,-72.7566667
2012,Florida,us,light,60,29.6513889,-82.3250000
2012,Oregon,us,light,420,42.2458333,-122.7875000
2012,New Jersey,us,light,60,41.0333333,-74.6388889
2012,Minnesota,us,circle,20,45.5608333,-94.1622222
2012,California,us,other,60,33.1958333,-117.3786111
2012,Idaho,us,light,900,43.6136111,-116.2025000
2012,Nevada,us,light,300,39.5350000,-119.7516667
2012,California,us,circle,240,38.2494444,-122.0388889
2012,California,us,fireball,60,33.9830556,-118.0958333
2012,California,us,triangle,120,38.4405556,-122.7133333
2012,Florida,us,fireball,60,27.9472222,-82.4586111
2012,Florida,us,fireball,60,27.9472222,-82.4586111
2013,California,us,chevron,300,36.9102778,-121.7558333
2013,Missouri,us,disk,120,38.6402778,-92.1222222
2013,Connecticut,us,circle,120,41.1175000,-73.4083333
2013,Indiana,us,cylinder,120,41.1572222,-85.4883333
2013,California,us,fireball,600,33.1958333,-117.3786111
2013,Massachusetts,us,light,20,42.7261111,-71.1913889
2013,Michigan,us,changing,1200,46.0688889,-87.1658333
2013,California,us,sphere,180,37.2638889,-122.0219444
2013,Connecticut,us,oval,120,41.4813889,-73.2136111
2013,Pennsylvania,us,circle,180,40.3275000,-80.0397222
2013,Idaho,us,circle,600,43.6630556,-116.6863889
2013,Arkansas,us,formation,300,36.0625000,-94.1572222
2013,Utah,us,flash,2,41.1769444,-112.0030556
2013,Vermont,us,cylinder,360,44.2600000,-72.5758333
2013,Arizona,us,formation,600,33.5386111,-112.1852778
2013,Wisconsin,us,sphere,240,44.2619444,-88.4152778
2013,Idaho,us,circle,600,43.6136111,-116.2025000
2013,Washington,us,circle,300,46.7313889,-117.1786111
2013,Wisconsin,us,formation,300,43.5208333,-88.2288889
2013,Washington,us,sphere,240,47.6063889,-122.3308333
2013,North Carolina,us,sphere,60,36.0725000,-79.7922222
2013,Pennsylvania,us,light,60,40.7988889,-76.8625000
2013,Oregon,us,cross,1800,45.8119444,-118.4894444
2013,Idaho,us,sphere,300,43.6136111,-116.2025000
2013,Michigan,us,light,300,43.0125000,-83.6875000
2013,Arizona,us,cross,300,32.7252778,-114.6236111
2013,Connecticut,us,diamond,180,41.6716667,-72.9497222
2013,New Mexico,us,changing,60,35.0844444,-106.6505556
2013,Massachusetts,us,circle,600,42.3694444,-71.9486111
2013,Utah,us,light,120,40.3769444,-111.7950000
2013,New Mexico,us,cone,1800,35.0844444,-106.6505556
2013,Florida,us,sphere,120,30.7619444,-86.5705556
2013,Massachusetts,us,formation,300,42.4666667,-70.9500000
2013,Idaho,us,circle,600,47.7180556,-116.9505556
2013,Texas,us,unknown,120,30.0797222,-95.4169444
2013,California,us,teardrop,300,33.7738889,-117.9405556
2013,Florida,us,circle,90,30.3319444,-81.6558333
2013,Louisiana,us,sphere,180,29.9544444,-90.0750000
2013,Louisiana,us,circle,600,30.4752778,-90.1008333
2013,South Dakota,us,cylinder,2400,44.0805556,-103.2305556
2013,Florida,us,light,600,27.9455556,-82.2580556
2013,Louisiana,us,light,1500,30.2750000,-89.7811111
2013,Arizona,us,unknown,300,33.4222222,-111.8219444
2013,Florida,us,fireball,20,27.6383333,-80.3975000
2013,California,us,circle,1200,32.7152778,-117.1563889
2013,Ohio,us,triangle,300,41.1016667,-80.7647222
1966,Illinois,us,unknown,60,42.2711111,-89.0938889
1969,Alabama,us,other,120,34.8255556,-87.2947222
1971,California,us,sphere,2,34.1975000,-119.1761111
1975,Florida,us,triangle,300,27.9472222,-82.4586111
1976,Maine,us,disk,180,44.5469444,-69.6216667
1982,Missouri,us,circle,2400,39.0997222,-94.5783333
1982,North Carolina,us,light,240,35.9555556,-80.0055556
1985,Connecticut,us,circle,60,41.2813889,-73.4986111
1994,West Virginia,us,unknown,360,38.4191667,-82.4452778
1994,Ohio,us,circle,300,39.1619444,-84.4569444
1996,Alaska,us,light,30,60.1041667,-149.4422222
1997,North Carolina,us,light,30,35.2269444,-80.8433333
1997,California,us,disk,7200,34.0522222,-118.2427778
1998,Missouri,us,chevron,300,39.0997222,-94.5783333
1998,Arizona,us,sphere,10,33.6116667,-111.7166667
1998,Utah,us,circle,4,40.7608333,-111.8902778
1998,Pennsylvania,us,light,120,41.4847222,-80.4377778
1999,Tennessee,us,light,3600,36.1658333,-86.7844444
1999,Ohio,us,other,360,40.7583333,-82.5155556
1999,Ohio,us,oval,10,41.1688889,-82.2180556
1999,California,us,triangle,600,33.6680556,-117.3263889
1999,Texas,us,cigar,120,28.9669444,-98.4783333
1999,New York,us,chevron,35,41.7002778,-73.9213889
1999,Kansas,us,triangle,4,38.7430556,-94.8252778
2000,Florida,us,egg,600,25.7738889,-80.1938889
2000,Arizona,us,cigar,4,32.2216667,-110.9258333
2000,Michigan,us,fireball,300,42.3086111,-83.4822222
2000,New York,us,formation,180,42.8863889,-78.8786111
2000,California,us,fireball,420,38.6786111,-121.7722222
2000,Maryland,us,changing,2700,39.5144444,-76.4113889
2000,Georgia,us,light,2,33.7488889,-84.3880556
2001,Illinois,us,rectangle,120,41.6302778,-87.8538889
2001,Connecticut,us,unknown,300,41.0263889,-73.6288889
2001,Iowa,us,other,180,41.5563889,-95.8875000
2001,Virginia,us,rectangle,180,37.9283333,-79.3194444
2002,Ohio,us,light,30,38.4277778,-82.4572222
2002,Missouri,us,other,1,38.6272222,-90.1977778
2002,Michigan,us,cone,60,43.2813889,-83.5297222
2002,New Jersey,us,unknown,60,40.6975000,-74.2636111
2002,California,us,light,3,34.0522222,-118.2427778
2002,Arizona,us,light,150,32.3908333,-110.9658333
2002,Iowa,us,light,10,42.1083333,-91.2850000
2002,Arizona,us,light,900,33.4483333,-112.0733333
2003,Alaska,us,sphere,300,61.2180556,-149.9002778
2003,Colorado,us,other,2,39.6552778,-106.8280556
2003,Oklahoma,us,other,7200,35.4602778,-94.7872222
2003,Connecticut,us,fireball,600,41.3080556,-72.9286111
2003,Indiana,us,other,360,39.7683333,-86.1580556
2003,Connecticut,us,light,3600,41.4825000,-73.4100000
2003,Pennsylvania,us,triangle,900,40.1497222,-77.1286111
2004,Pennsylvania,us,formation,180,40.9133333,-77.7786111
2004,New Jersey,us,unknown,60,39.8908333,-75.0733333
2004,California,us,light,45,35.2650000,-116.0736111
2004,Oregon,us,changing,300,44.0522222,-123.0855556
2004,New York,us,light,4,40.7266667,-73.6347222
2004,California,us,triangle,180,33.7669444,-118.1883333
2004,Louisiana,us,fireball,300,30.2238889,-92.0197222
2004,Massachusetts,us,changing,300,42.6158333,-70.6625000
2005,New York,us,cigar,15,42.9958333,-77.6458333
2005,North Carolina,us,triangle,5,35.7063889,-81.2188889
2005,Texas,us,light,15,30.4391667,-97.6197222
2005,Alaska,us,light,300,61.2180556,-149.9002778
2006,Michigan,us,other,600,42.7977778,-83.7050000
2006,Nevada,us,sphere,120,36.0397222,-114.9811111
2006,California,us,light,300,36.0652778,-119.0158333
2006,Iowa,us,circle,900,43.0522222,-92.9483333
2006,Florida,us,oval,15,30.1586111,-85.6602778
2007,New Jersey,us,triangle,2400,40.7758333,-74.6011111
2007,Florida,us,light,120,30.4211111,-87.2169444
2007,Louisiana,us,circle,180,29.5425000,-90.3380556
2007,Illinois,us,triangle,10,41.8500000,-87.6500000
2007,California,us,unknown,180,34.1808333,-118.3080556
2008,Kentucky,us,fireball,2,37.8144444,-82.8072222
2008,Washington,us,fireball,60,47.5675000,-122.6313889
2008,Washington,us,fireball,10,47.5675000,-122.6313889
2008,Pennsylvania,us,circle,3,39.8722222,-75.3375000
2008,Texas,us,disk,60,30.2669444,-97.7427778
2008,Colorado,us,circle,120,40.0502778,-105.0494444
2008,Florida,us,fireball,300,27.3361111,-82.5308333
2008,Vermont,us,light,1800,44.4669444,-73.1713889
2009,Texas,us,unknown,5,29.5638889,-95.0252778
2009,Washington,us,sphere,180,46.1469444,-122.9072222
2009,Texas,us,triangle,300,32.3475000,-97.3863889
2010,Massachusetts,us,unknown,480,42.4666667,-70.9500000
2010,Massachusetts,us,unknown,60,42.6555556,-70.6208333
2010,Washington,us,sphere,180,47.8108333,-122.3761111
2010,Washington,us,light,1200,47.8108333,-122.3761111
2010,New York,us,light,120,40.8841667,-72.3900000
2011,Arkansas,us,light,120,36.3319444,-94.1183333
2011,Minnesota,us,other,3,44.8547222,-93.4705556
2011,Utah,us,fireball,300,40.5000000,-111.9500000
2011,Pennsylvania,us,unknown,27,39.9283333,-75.2741667
2011,Virginia,us,sphere,30,37.9175000,-76.4725000
2011,Minnesota,us,light,240,44.7133333,-93.4225000
2011,Washington,us,unknown,420,45.5827778,-122.3522222
2011,Missouri,us,circle,90,38.6635000,-90.8184000
2011,Florida,us,circle,120,26.2375000,-80.1250000
2011,Utah,us,light,2400,40.5000000,-111.9500000
2011,Tennessee,us,sphere,600,35.9605556,-83.9208333
2011,Florida,us,triangle,1800,27.4986111,-82.5750000
2011,New York,us,light,600,40.8122222,-73.0788889
2011,Washington,us,triangle,600,48.4758333,-122.3241667
2011,West Virginia,us,circle,3600,38.3497222,-81.6327778
2011,Massachusetts,us,circle,3600,42.1130556,-70.8125000
2011,Florida,us,fireball,600,26.4611111,-80.0730556
2011,Florida,us,triangle,90,28.5650000,-81.5863889
2011,Iowa,us,fireball,50,42.0083333,-91.6438889
2011,Montana,us,fireball,120,46.5927778,-112.0352778
2011,Florida,us,triangle,12,27.3361111,-82.5308333
2011,Illinois,us,unknown,20,41.7344444,-87.7313889
2011,North Carolina,us,sphere,120,35.7330556,-81.3413889
2011,Colorado,us,cylinder,30,39.6133333,-105.0161111
2011,New Hampshire,us,light,180,43.4138889,-71.9855556
2011,New York,us,fireball,60,40.6836111,-73.5105556
2012,Florida,us,circle,120,27.4950000,-82.7111111
2012,Florida,us,light,600,26.7052778,-80.0366667
2012,Florida,us,light,60,28.8002778,-81.2733333
2012,Pennsylvania,us,disk,7200,40.0950000,-75.6172222
2012,Florida,us,fireball,120,26.0108333,-80.1497222
2012,Alaska,us,oval,120,64.8377778,-147.7163889
2012,Vermont,us,formation,300,43.4802778,-72.3852778
2012,Virginia,us,sphere,180,38.7933333,-77.2719444
2012,Virginia,us,sphere,180,38.7933333,-77.2719444
2012,Florida,us,cylinder,30,30.2394444,-81.3858333
2012,Florida,us,fireball,300,26.4611111,-80.0730556
2012,California,us,fireball,180,34.3916667,-118.5416667
2012,Minnesota,us,light,300,45.3869444,-92.7475000
2012,Oregon,us,oval,420,44.9430556,-123.0338889
2012,Michigan,us,sphere,720,42.3683333,-83.3527778
2012,Indiana,us,unknown,40,41.6833333,-86.2500000
2012,New York,us,light,180,42.9783333,-78.8000000
2012,Florida,us,light,360,27.1300000,-80.8938889
2012,Maine,us,fireball,900,44.8011111,-68.7783333
2012,Pennsylvania,us,circle,3,40.2736111,-76.8847222
2012,Massachusetts,us,light,300,41.7694444,-71.1291667
2012,Maryland,us,light,25,38.9338889,-76.8969444
2012,New York,us,formation,60,41.6080556,-74.2994444
2012,Florida,us,sphere,720,30.3341667,-81.3988889
2012,Pennsylvania,us,oval,1200,40.0891667,-75.3963889
2012,New York,us,circle,900,41.6080556,-74.2994444
2012,Florida,us,fireball,240,28.5152778,-82.5730556
2012,Utah,us,disk,1425,40.8716667,-111.8913889
2013,California,us,unknown,600,34.0522222,-118.2427778
2013,Ohio,us,light,300,38.7316667,-82.9977778
2013,Florida,us,fireball,30,25.7738889,-80.1938889
2013,Missouri,us,triangle,300,38.6272222,-90.1977778
2013,Pennsylvania,us,light,900,40.0377778,-76.3058333
2013,Florida,us,sphere,60,26.9758333,-82.0908333
2013,Idaho,us,sphere,30,45.9266667,-116.1213889
2013,Delaware,us,circle,300,39.6291667,-75.6586111
2013,New Jersey,us,other,300,40.4330556,-74.2000000
2013,Florida,us,light,600,26.2708333,-80.2708333
2013,Virginia,us,egg,120,38.3030556,-77.4608333
2013,California,us,light,300,37.3394444,-121.8938889
2013,Wisconsin,us,fireball,900,43.9680556,-88.9433333
2013,California,us,circle,900,34.1577778,-118.6375000
2013,Colorado,us,triangle,120,38.8338889,-104.8208333
2013,Florida,us,fireball,300,28.8002778,-81.2733333
2013,West Virginia,us,triangle,5,38.2319444,-81.5377778
2013,Vermont,us,light,300,43.2547222,-73.0991667
2013,Utah,us,light,60,40.5000000,-111.9500000
2013,California,us,light,120,37.6688889,-122.0797222
2013,Colorado,us,oval,600,40.3977778,-105.0744444
2013,Arizona,us,light,300,33.0580556,-112.0469444
2013,Indiana,us,sphere,300,39.9080556,-85.9227778
2013,Tennessee,us,oval,300,35.7883333,-83.5544444
2013,California,us,triangle,120,38.4016667,-122.3597222
2013,Virginia,us,triangle,180,37.5058333,-77.6494444
2013,Florida,us,fireball,300,28.5380556,-81.3794444
2013,Florida,us,light,600,28.5380556,-81.3794444
2013,Rhode Island,us,fireball,180,42.0027778,-71.5152778
2013,California,us,fireball,120,38.5816667,-121.4933333
2013,Florida,us,circle,90,26.1000000,-80.4000000
2013,California,us,light,600,33.6602778,-117.9983333
2013,Florida,us,sphere,40,26.9758333,-82.0908333
2013,New Jersey,us,light,300,40.8538889,-74.8294444
2013,Florida,us,light,600,28.2713889,-82.7197222
2013,New Mexico,us,cone,3000,35.0844444,-106.6505556
2013,North Carolina,us,light,120,35.2427778,-81.0375000
2013,Ohio,us,cone,120,39.7091667,-84.0633333
2013,Minnesota,us,light,35,44.9444444,-93.0930556
2013,Illinois,us,cylinder,180,42.0372222,-88.2811111
2013,California,us,triangle,120,38.5816667,-121.4933333
2013,Minnesota,us,circle,30,44.7319444,-93.2175000
1961,Texas,us,sphere,120,33.5330556,-97.5563889
1996,California,us,other,1800,34.0922222,-117.4341667
1997,Georgia,us,light,86400,33.1433333,-84.7419444
1997,Texas,us,unknown,180,33.5772222,-96.1780556
1997,Virginia,us,triangle,45,38.6369444,-77.3113889
1998,Alaska,us,oval,900,61.3213889,-149.5677778
1998,California,us,rectangle,30,37.6391667,-120.9958333
1999,Pennsylvania,us,light,7200,40.6250000,-76.0608333
1999,West Virginia,us,unknown,15,38.4191667,-82.4452778
1999,Nevada,us,triangle,360,39.5350000,-119.7516667
1999,Washington,us,unknown,15,45.6388889,-122.6602778
1999,Missouri,us,light,40,37.2152778,-93.2980556
1999,Florida,us,light,2700,26.3583333,-80.0833333
1999,Louisiana,us,light,20,29.9544444,-90.0750000
1999,Nevada,us,unknown,10800,40.7266667,-115.5850000
1999,Oregon,us,unknown,120,45.5236111,-122.6750000
1999,California,us,triangle,10,32.7152778,-117.1563889
2000,New Hampshire,us,fireball,5,43.0794444,-72.4263889
2000,New Hampshire,us,fireball,5,43.0794444,-72.4263889
2000,Vermont,us,fireball,5,44.1119444,-72.8563889
2000,Pennsylvania,us,oval,45,39.8877778,-75.3086111
2001,New York,us,unknown,7,40.9252778,-73.0477778
2001,Tennessee,us,triangle,300,36.1658333,-86.7844444
2001,Hawaii,us,other,15,21.3069444,-157.8583333
2001,New York,us,sphere,6,40.9252778,-73.0477778
2001,Texas,us,triangle,15,30.3880556,-95.6961111
2002,California,us,other,1200,33.6694444,-117.8222222
2002,Texas,us,light,900,32.7252778,-97.3205556
2003,California,us,unknown,240,38.7072222,-121.2800000
2003,New York,us,formation,420,43.9747222,-75.9111111
2003,Ohio,us,changing,1800,39.7091667,-84.0633333
2003,Ohio,us,disk,1800,39.7091667,-84.0633333
2003,Iowa,us,oval,900,42.0502778,-90.4138889
2003,California,us,light,3600,38.3397222,-122.7000000
2003,Florida,us,circle,2,26.5625000,-81.9497222
2003,California,us,sphere,300,38.0194444,-122.1330556
2003,California,us,fireball,600,37.0058333,-121.5672222
2004,Florida,us,changing,2187,28.5997222,-81.3394444
2004,Arkansas,us,other,7200,34.7694444,-92.2669444
2004,Florida,us,cylinder,240,27.3361111,-82.5308333
2004,Wisconsin,us,light,37800,43.8441667,-88.9600000
2004,Pennsylvania,us,light,5,41.1769444,-75.4183333
2005,Washington,us,oval,180,46.7163889,-122.9530556
2005,Vermont,us,unknown,60,44.3097222,-73.2613889
2006,Illinois,us,flash,300,41.0936111,-89.8647222
2006,Florida,us,rectangle,15,28.5380556,-81.3794444
2006,North Carolina,us,changing,10,35.7719444,-78.6388889
2006,Utah,us,fireball,5,37.1041667,-113.5833333
2006,Louisiana,us,triangle,5,30.2238889,-92.0197222
2006,Oklahoma,us,flash,120,35.4675000,-97.5161111
2007,Oregon,us,light,420,42.4391667,-123.3272222
2007,California,us,other,10,36.8252778,-119.7019444
2007,California,us,other,180,33.6694444,-117.8222222
2008,Nevada,us,changing,300,38.9541667,-119.7647222
2008,Florida,us,circle,1800,28.0219444,-81.7330556
2009,California,us,formation,180,33.9533333,-117.3952778
2009,Texas,us,formation,900,29.5438889,-98.9227778
2009,Nevada,us,unknown,2,39.5297222,-119.8127778
2009,Pennsylvania,us,other,120,40.4405556,-79.9961111
2009,Washington,us,light,900,47.2530556,-122.4430556
2009,Washington,us,light,20,45.6388889,-122.6602778
2009,Alaska,us,disk,90,60.7922222,-161.7558333
2010,Florida,us,other,5,26.1219444,-80.1436111
2010,California,us,fireball,45,37.8044444,-122.2697222
2010,Arizona,us,cylinder,3000,32.7266667,-113.7544444
